ano,sigla_uf,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2005,SP,privada,fundamental,iniciais (1-5),98.3,0.98654097,242.57,221.77,6.6256571,6.5,
2005,SP,privada,medio,todos (1-4),95.3,0.95890099,337.16,307.36,6.0262508,5.8,
2005,SP,publica,fundamental,finais (6-9),88.8,0.88446999,231.5,229.38,4.348278,3.8,
2005,SP,publica,fundamental,iniciais (1-5),93.9,0.94852799,184.83,178.44,4.7401519,4.5,
2005,SP,total,fundamental,finais (6-9),89.9,0.89651698,241.96,237.36,4.6552868,4.2,
2005,SP,total,fundamental,iniciais (1-5),94.5,0.95264697,191.8,183.69,4.9690671,4.7,
2005,SP,total,medio,todos (1-4),79.2,0.81125098,272.92,261.57,4.4383068,3.6,
2005,TO,estadual,fundamental,finais (6-9),84.6,0.84683001,218.97,218.57,3.959023,3.4,
2005,TO,estadual,fundamental,iniciais (1-5),87,0.87979001,169.66,161.24,4.1371331,3.6,
2005,TO,estadual,medio,todos (1-4),75.9,0.796381,244.57,234.07,3.6284931,2.9,
2005,TO,privada,fundamental,finais (6-9),96.4,0.96314198,269.04,248.19,5.2872181,5.1,
2005,TO,privada,fundamental,iniciais (1-5),98.1,0.98198098,211.27,203.38,5.6939211,5.6,
2005,TO,privada,medio,todos (1-4),92,0.920614,336.7,299.45,5.9015861,5.4,
2005,TO,publica,fundamental,finais (6-9),83.3,0.83427101,218.67,218.11,3.9464281,3.3,
2005,TO,publica,fundamental,iniciais (1-5),83.1,0.85213798,164.1,158.55,3.9821081,3.4,
2005,TO,total,fundamental,finais (6-9),83.9,0.84053499,221.22,219.63,4.014472,3.4,
2005,TO,total,fundamental,iniciais (1-5),83.8,0.85865599,166.5,160.83,4.0692949,3.5,
2005,TO,total,medio,todos (1-4),76.6,0.80205703,253.55,240.44,3.8504109,3.1,
2007,AC,estadual,fundamental,finais (6-9),86.6,0.86847103,234,225.57,4.3261671,3.8,3.5
2007,AC,estadual,fundamental,iniciais (1-5),82,0.82319999,184.36,172.77,4.6278658,3.8,3.4
2007,AC,estadual,medio,todos (1-4),74.5,0.79960299,260.76,256.05,4.1851072,3.3,3
2007,AC,privada,fundamental,finais (6-9),96.4,0.96321499,270.67,257.11,5.4631672,5.3,5
2007,AC,privada,fundamental,iniciais (1-5),98.3,0.98339099,224.49,211.16,6.0931559,6,5.7
2007,AC,privada,medio,todos (1-4),94.1,0.94267702,307.1,296.07,5.4351921,5.1,5.6
2007,AC,publica,fundamental,finais (6-9),85.5,0.85812199,233.02,224.32,4.289,3.7,3.4
2007,AC,publica,fundamental,iniciais (1-5),78.3,0.81603301,182.75,171.13,4.5672698,3.7,3.4
2007,AC,total,fundamental,finais (6-9),86.1,0.86465299,236.36,227.22,4.3931661,3.8,3.5
2007,AC,total,fundamental,iniciais (1-5),79,0.822106,185.58,173.83,4.670651,3.8,3.5
2007,AC,total,medio,todos (1-4),75.9,0.81265098,264.85,259.58,4.2953858,3.5,3.2
2007,AL,estadual,fundamental,finais (6-9),67.2,0.67422903,223.36,213.22,3.9430001,2.7,2.5
2007,AL,estadual,fundamental,iniciais (1-5),79.5,0.79821599,174.07,156.86,4.1420231,3.3,2.9
2007,AL,estadual,medio,todos (1-4),68.8,0.72776502,237.22,232.94,3.5085311,2.6,2.8
2007,AL,privada,fundamental,finais (6-9),92.9,0.928738,263.19,245.67,5.1478329,4.8,4.9
2007,AL,privada,fundamental,iniciais (1-5),96.4,0.95952499,206.69,190.02,5.3685088,5.2,5.2
2007,AL,privada,medio,todos (1-4),90.2,0.919213,299.97,284.85,5.1667981,4.7,4.4
2007,AL,publica,fundamental,finais (6-9),65.2,0.66057301,221.88,210.55,3.874167,2.6,2.3
2007,AL,publica,fundamental,iniciais (1-5),75.9,0.77349401,171.94,154.97,4.0671349,3.1,2.5
2007,AL,total,fundamental,finais (6-9),67.2,0.68019003,226.49,214.47,4.015841,2.7,2.5
2007,AL,total,fundamental,iniciais (1-5),77.1,0.78321302,175.61,158.66,4.2043009,3.3,2.6
2007,AL,total,medio,todos (1-4),71.7,0.75706398,251.75,243.72,3.8739541,2.9,3
2007,AM,estadual,fundamental,finais (6-9),76.1,0.76306999,234.42,228.36,4.3798332,3.3,2.7
2007,AM,estadual,fundamental,iniciais (1-5),82.4,0.83292001,186.08,171.53,4.6385469,3.9,3.3
2007,AM,estadual,medio,todos (1-4),77.4,0.76910001,244.69,235.47,3.6511719,2.8,2.3
2007,AM,privada,fundamental,finais (6-9),94.9,0.94949001,281.1,269.07,5.8363328,5.5,5.5
2007,AM,privada,fundamental,iniciais (1-5),97.6,0.97530401,217.67,205.36,5.8575311,5.7,5.6
2007,AM,privada,medio,todos (1-4),92.4,0.92599702,296.97,287.7,5.1674771,4.8,5.2
2007,AM,publica,fundamental,finais (6-9),74.1,0.74697697,232.77,226.44,4.3201671,3.2,2.6
2007,AM,publica,fundamental,iniciais (1-5),77.2,0.78057301,179.83,164.94,4.3990688,3.4,3
2007,AM,total,fundamental,finais (6-9),74.8,0.75406998,235.91,229.22,4.4190249,3.3,2.8
2007,AM,total,fundamental,iniciais (1-5),77.8,0.78702998,183.1,168.41,4.5247149,3.6,3.1
2007,AM,total,medio,todos (1-4),77.9,0.77284402,247.42,238.21,3.730655,2.9,2.4
2007,AP,estadual,fundamental,finais (6-9),82.6,0.82710701,225.75,219.77,4.0921669,3.4,3.5
2007,AP,estadual,fundamental,iniciais (1-5),78.3,0.71257102,174.57,160.75,4.2221551,3,3.1
2007,AP,estadual,medio,todos (1-4),68.2,0.69246298,247.58,244.58,3.8281391,2.7,2.7
2007,AP,privada,fundamental,finais (6-9),95.9,0.95949101,268.5,261.05,5.4926672,5.3,4.7
2007,AP,privada,fundamental,iniciais (1-5),94.7,0.95207798,207.19,197.88,5.5208492,5.3,5
2007,AP,privada,medio,todos (1-4),94.4,0.94456297,304.32,298.79,5.4368658,5.1,4.9
2007,AP,publica,fundamental,finais (6-9),82.3,0.826114,226.02,220.02,4.1009998,3.4,3.5
2007,AP,publica,fundamental,iniciais (1-5),78.4,0.78430003,173.71,160.08,4.1935358,3.3,3.1
2007,AP,total,fundamental,finais (6-9),83.1,0.834638,229.41,223.3,4.2120709,3.5,3.6
2007,AP,total,fundamental,iniciais (1-5),79.4,0.80170703,176.39,163.11,4.3001828,3.4,3.2
2007,AP,total,medio,todos (1-4),70,0.70904601,252.21,249,3.959574,2.8,2.9
2007,BA,estadual,fundamental,finais (6-9),65.1,0.65581697,228.55,219.85,4.1399999,2.7,2.7
2007,BA,estadual,fundamental,iniciais (1-5),65.3,0.60187697,178.61,162.88,4.3382859,2.6,2.7
2007,BA,estadual,medio,todos (1-4),67,0.70570302,256.04,245.94,3.967608,2.8,2.7
2007,BA,privada,fundamental,finais (6-9),93.3,0.933231,292.72,274.11,6.1139998,5.7,5.4
2007,BA,privada,fundamental,iniciais (1-5),97.2,0.96891803,224.88,207.97,6.0427718,5.9,5.6
2007,BA,privada,medio,todos (1-4),92.2,0.93645602,327,303.36,5.823678,5.5,5.3
2007,BA,publica,fundamental,finais (6-9),67.7,0.68639803,227.19,217.55,4.079,2.8,2.6
2007,BA,publica,fundamental,iniciais (1-5),73.6,0.74743801,177.22,162.08,4.297174,3.2,2.6
2007,BA,total,fundamental,finais (6-9),68.9,0.69734699,234.52,223.88,4.306776,3,2.8
2007,BA,total,fundamental,iniciais (1-5),74.9,0.759785,183.63,168.24,4.531517,3.4,2.8
2007,BA,total,medio,todos (1-4),68.7,0.73164898,261.29,250.13,4.10393,3,3
2007,CE,estadual,fundamental,finais (6-9),81.3,0.80901599,228.82,220.69,4.1586671,3.4,2.8
2007,CE,estadual,fundamental,iniciais (1-5),80,0.79684103,182.19,165.55,4.4550672,3.5,3.2
2007,CE,estadual,medio,todos (1-4),74.7,0.77198601,257.1,249.8,4.0401311,3.1,3
2007,CE,privada,fundamental,finais (6-9),93.5,0.93474102,284.51,265.1,5.827167,5.4,5.6
2007,CE,privada,fundamental,iniciais (1-5),96.8,0.96714699,211.57,200.27,5.6480141,5.5,5.5
2007,CE,privada,medio,todos (1-4),93.4,0.94901597,309.55,295.77,5.4651108,5.2,5.6
2007,CE,publica,fundamental,finais (6-9),79.8,0.80198902,226.58,217.33,4.0654998,3.3,2.8
2007,CE,publica,fundamental,iniciais (1-5),83.8,0.83868498,174.6,159.39,4.1981711,3.5,2.9
2007,CE,total,fundamental,finais (6-9),81.4,0.817114,234.89,224.19,4.3182368,3.5,3.1
2007,CE,total,fundamental,iniciais (1-5),85.7,0.85763001,181.58,167.13,4.4721761,3.8,3.2
2007,CE,total,medio,todos (1-4),76.7,0.78713298,265.3,256.79,4.259953,3.4,3.3
2007,DF,estadual,fundamental,finais (6-9),72.3,0.72849399,250.69,236.86,4.7928329,3.5,3.3
2007,DF,estadual,fundamental,iniciais (1-5),87.4,0.884902,208.75,191.19,5.4293342,4.8,4.5
2007,DF,estadual,medio,todos (1-4),64.7,0.65589499,286.45,278.48,4.8815508,3.2,3
2007,DF,privada,fundamental,finais (6-9),94.9,0.94889897,297.8,276.08,6.231667,5.9,6
2007,DF,privada,fundamental,iniciais (1-5),98.2,0.98232597,228.35,212.16,6.1849189,6.1,6.4
2007,DF,privada,medio,todos (1-4),92.3,0.92409599,328.04,308.94,5.9218078,5.5,5.9
2007,DF,publica,fundamental,finais (6-9),79.7,0.79649401,237.77,225.86,4.3940001,3.5,3.3
2007,DF,publica,fundamental,iniciais (1-5),87.4,0.884902,208.75,191.19,5.4293342,4.8,4.5
2007,DF,total,fundamental,finais (6-9),76.8,0.77157402,263.58,247.5,5.1851192,4,3.9
2007,DF,total,fundamental,iniciais (1-5),89.5,0.90161598,213.19,195.94,5.6006389,5,4.9
2007,DF,total,medio,todos (1-4),71.1,0.76056099,300.3,288.41,5.2248011,4,3.6
2007,ES,estadual,fundamental,finais (6-9),79.8,0.79846102,243.82,229.69,4.5584998,3.6,3.6
2007,ES,estadual,fundamental,iniciais (1-5),83.8,0.83644599,194.52,178.05,4.9180412,4.1,3.8
2007,ES,estadual,medio,todos (1-4),73.8,0.76725101,262.08,249.63,4.1076789,3.2,3.1
2007,ES,privada,fundamental,finais (6-9),95.3,0.95369703,304.86,280.02,6.415,6.1,6
2007,ES,privada,fundamental,iniciais (1-5),98.7,0.98699099,234.67,214.22,6.3435221,6.3,6.4
2007,ES,privada,medio,todos (1-4),94.3,0.94643199,342.69,312.64,6.182816,5.9,5.7
2007,ES,publica,fundamental,finais (6-9),79.7,0.79985899,245.27,231.27,4.6090002,3.7,3.5
2007,ES,publica,fundamental,iniciais (1-5),87,0.88076502,195.19,178.25,4.9344811,4.3,4
2007,ES,total,fundamental,finais (6-9),81.5,0.81719899,254.21,238.58,4.8798342,4,3.8
2007,ES,total,fundamental,iniciais (1-5),88.2,0.89196801,200.42,183.02,5.1212811,4.6,4.3
2007,ES,total,medio,todos (1-4),77.2,0.79590201,277.45,261.67,4.5035172,3.6,3.8
2007,GO,estadual,fundamental,finais (6-9),78.7,0.786726,237.42,225.55,4.3831668,3.4,3.3
2007,GO,estadual,fundamental,iniciais (1-5),90.3,0.905276,188.92,172.6,4.7120938,4.3,4
2007,GO,estadual,medio,todos (1-4),71,0.72504902,254,242.55,3.887918,2.8,2.9
2007,GO,privada,fundamental,finais (6-9),94.5,0.94572997,290.64,270.98,6.027,5.7,5.3
2007,GO,privada,fundamental,iniciais (1-5),97.5,0.97559601,219.46,203.42,5.8562522,5.7,5.7
2007,GO,privada,medio,todos (1-4),92.9,0.94648403,333.82,307.17,5.9766412,5.7,5.8
2007,GO,publica,fundamental,finais (6-9),72.6,0.73093098,252.19,238,4.8366671,3.5,3.3
2007,GO,publica,fundamental,iniciais (1-5),88.9,0.88970399,186.44,170.69,4.6299639,4.1,3.9
2007,GO,total,fundamental,finais (6-9),81.5,0.814996,244.83,231.88,4.6121998,3.8,3.5
2007,GO,total,fundamental,iniciais (1-5),90,0.90096301,191.41,175.61,4.814507,4.3,4.2
2007,GO,total,medio,todos (1-4),73.6,0.74760401,265.6,251.94,4.1914721,3.1,3.3
2007,MA,estadual,fundamental,finais (6-9),82.8,0.82841498,225.91,220.16,4.1013331,3.4,3.2
2007,MA,estadual,fundamental,iniciais (1-5),86.6,0.75486398,178.46,164.22,4.3596039,3.3,3.3
2007,MA,estadual,medio,todos (1-4),73.2,0.77666098,240.88,236.03,3.6061931,2.8,2.5
2007,MA,privada,fundamental,finais (6-9),94.3,0.94224298,275.91,262.23,5.6358328,5.3,5.2
2007,MA,privada,fundamental,iniciais (1-5),96.5,0.966766,207.91,194.38,5.4709392,5.3,5
2007,MA,privada,medio,todos (1-4),93.3,0.93852502,289.04,283.19,4.9884362,4.7,4.7
2007,MA,publica,fundamental,finais (6-9),79.5,0.799703,223.39,216.58,3.9996669,3.2,2.9
2007,MA,publica,fundamental,iniciais (1-5),83.2,0.84164202,174.55,157.55,4.1639371,3.5,2.8
2007,MA,total,fundamental,finais (6-9),80.3,0.80754602,227.83,220.44,4.1379361,3.3,3
2007,MA,total,fundamental,iniciais (1-5),84,0.84898901,178.13,161.52,4.3042879,3.7,2.9
2007,MA,total,medio,todos (1-4),75,0.79259503,246.19,241.24,3.758615,3,2.8
2007,MG,estadual,fundamental,finais (6-9),77.5,0.77383602,252.88,237.3,4.8365002,3.7,3.6
2007,MG,estadual,fundamental,iniciais (1-5),93,0.93178499,204.46,185.5,5.243669,4.9,5
2007,MG,estadual,medio,todos (1-4),73.6,0.759049,279.8,270.17,4.6638908,3.5,3.5
2007,MG,privada,fundamental,finais (6-9),94.6,0.945472,318.5,290.51,6.8169999,6.4,6.5
2007,MG,privada,fundamental,iniciais (1-5),98.5,0.98579597,248.19,226.08,6.8175921,6.7,7
2007,MG,privada,medio,todos (1-4),92.9,0.90696698,348,317.92,6.336586,5.7,6.2
2007,MG,publica,fundamental,finais (6-9),78.3,0.78247601,252.6,237.24,4.830667,3.8,3.6
2007,MG,publica,fundamental,iniciais (1-5),90.6,0.90617001,199.64,179.86,5.0491691,4.6,4.6
2007,MG,total,fundamental,finais (6-9),79.5,0.79480201,258.3,241.85,5.0027161,4,3.8
2007,MG,total,fundamental,iniciais (1-5),91.2,0.91221398,203.5,183.53,5.1897779,4.7,4.8
2007,MG,total,medio,todos (1-4),75.6,0.77566803,289.35,276.7,4.8957829,3.8,3.8
2007,MS,estadual,fundamental,finais (6-9),72.5,0.72727799,249.16,236.3,4.7576671,3.5,3
2007,MS,estadual,fundamental,iniciais (1-5),82.8,0.82617801,192.41,175.05,4.8233452,4,3.3
2007,MS,estadual,medio,todos (1-4),69.4,0.759628,272.36,263.14,4.4541569,3.4,2.9
2007,MS,privada,fundamental,finais (6-9),96.6,0.96547699,286.02,268.22,5.9041672,5.7,5.7
2007,MS,privada,fundamental,iniciais (1-5),98.3,0.98277903,238.33,217.19,6.4672899,6.4,6.1
2007,MS,privada,medio,todos (1-4),94.5,0.94385898,329.85,305.45,5.8948441,5.6,5.8
2007,MS,publica,fundamental,finais (6-9),75.5,0.760342,252.16,238.47,4.8439999,3.7,3.2
2007,MS,publica,fundamental,iniciais (1-5),83.7,0.83722502,195.8,178.19,4.9454179,4.1,3.4
2007,MS,total,fundamental,finais (6-9),77.3,0.777426,256.14,241.97,4.9685798,3.9,3.4
2007,MS,total,fundamental,iniciais (1-5),85,0.850532,199.69,181.75,5.0842962,4.3,3.6
2007,MS,total,medio,todos (1-4),72.9,0.78881699,288.57,274.42,4.8508258,3.8,3.3
2007,MT,estadual,fundamental,finais (6-9),81.7,0.81609201,237.41,224.75,4.3696671,3.6,2.9
2007,MT,estadual,fundamental,iniciais (1-5),91.1,0.91015798,190.69,174.53,4.7812028,4.4,3.6
2007,MT,estadual,medio,todos (1-4),71.2,0.74706799,256.95,248,4.0109372,3,2.6
2007,MT,privada,fundamental,finais (6-9),95.3,0.952106,288.42,263.45,5.8646669,5.6,5.2
2007,MT,privada,fundamental,iniciais (1-5),98.3,0.98259401,225.19,207.1,6.032496,5.9,5.5
2007,MT,privada,medio,todos (1-4),93.3,0.94894201,318.35,294.72,5.5726981,5.3,5.3
2007,MT,publica,fundamental,finais (6-9),82.5,0.82527697,239.22,226.25,4.4245,3.7,3
2007,MT,publica,fundamental,iniciais (1-5),89.8,0.89960599,189.41,172.91,4.7269039,4.3,3.6
2007,MT,total,fundamental,finais (6-9),83.3,0.83386803,243.3,229.33,4.5442128,3.8,3.1
2007,MT,total,fundamental,iniciais (1-5),90.2,0.904576,192.07,175.44,4.8239012,4.4,3.7
2007,MT,total,medio,todos (1-4),73.3,0.76671499,264.57,253.8,4.2048602,3.2,3.1
2007,PA,estadual,fundamental,finais (6-9),68.8,0.69229001,229.5,221.66,4.1859999,2.9,3.2
2007,PA,estadual,fundamental,iniciais (1-5),67.2,0.66583103,174.52,160.36,4.2142882,2.8,2.8
2007,PA,estadual,medio,todos (1-4),61.2,0.61442202,244.33,236.78,3.6660161,2.3,2.7
2007,PA,privada,fundamental,finais (6-9),95.3,0.95246798,270.64,260.14,5.513,5.3,5.3
2007,PA,privada,fundamental,iniciais (1-5),96,0.96107203,213.35,200.58,5.6878462,5.5,5.5
2007,PA,privada,medio,todos (1-4),94.4,0.94746703,306.85,300,5.4902229,5.2,5.1
2007,PA,publica,fundamental,finais (6-9),73.5,0.74187499,230.66,222.66,4.2220001,3.1,3.2
2007,PA,publica,fundamental,iniciais (1-5),69.2,0.71283197,175.13,160.41,4.226862,3,2.7
2007,PA,total,fundamental,finais (6-9),75.1,0.758403,235.07,226.78,4.3643212,3.3,3.4
2007,PA,total,fundamental,iniciais (1-5),70.2,0.72329003,177.99,163.41,4.335844,3.1,2.8
2007,PA,total,medio,todos (1-4),63.3,0.693519,252.63,245.41,3.911546,2.7,2.9
2007,PB,estadual,fundamental,finais (6-9),67,0.67439502,227.66,217.72,4.0896668,2.8,2.6
2007,PB,estadual,fundamental,iniciais (1-5),78.6,0.78685099,180.83,163.33,4.3890719,3.5,3.1
2007,PB,estadual,medio,todos (1-4),71.2,0.75998199,251,241.66,3.8327501,2.9,2.7
2007,PB,privada,fundamental,finais (6-9),93.7,0.937922,274.89,258.67,5.5595002,5.2,5.1
2007,PB,privada,fundamental,iniciais (1-5),97.2,0.97033298,213.94,198.25,5.6567349,5.5,5.5
2007,PB,privada,medio,todos (1-4),92.9,0.94047499,310.95,293.73,5.4540858,5.1,5
2007,PB,publica,fundamental,finais (6-9),67.5,0.684834,226.92,217.03,4.0661669,2.8,2.5
2007,PB,publica,fundamental,iniciais (1-5),75,0.75567901,178.52,161.22,4.3063698,3.3,2.8
2007,PB,total,fundamental,finais (6-9),68.8,0.69624197,232.75,222.08,4.2473969,3,2.8
2007,PB,total,fundamental,iniciais (1-5),76,0.76532602,183.55,166.46,4.4976511,3.4,3.1
2007,PB,total,medio,todos (1-4),72.8,0.774441,261.02,250.27,4.102345,3.2,3
2007,PE,estadual,fundamental,finais (6-9),63.4,0.63550699,222.88,213.5,3.9400001,2.5,2.4
2007,PE,estadual,fundamental,iniciais (1-5),80,0.80631399,177,161.41,4.2809649,3.5,3.2
2007,PE,estadual,medio,todos (1-4),67.8,0.72214401,247.8,237.19,3.7207401,2.7,2.7
2007,PE,privada,fundamental,finais (6-9),93.7,0.93645602,282.75,262.14,5.748167,5.4,5.5
2007,PE,privada,fundamental,iniciais (1-5),96,0.96240503,216.22,200.41,5.7395911,5.5,5.5
2007,PE,privada,medio,todos (1-4),93.5,0.951855,314.08,298.3,5.5666089,5.3,5.3
2007,PE,publica,fundamental,finais (6-9),65.6,0.66068202,221.89,211.67,3.8929999,2.6,2.4
2007,PE,publica,fundamental,iniciais (1-5),77.1,0.782974,174.05,157.78,4.1583762,3.3,2.9
2007,PE,total,fundamental,finais (6-9),67.8,0.68189299,231.33,219.5,4.1808872,2.9,2.8
2007,PE,total,fundamental,iniciais (1-5),78.6,0.79800802,182.91,166.75,4.4910722,3.6,3.3
2007,PE,total,medio,todos (1-4),70.1,0.74275798,257.75,246.49,3.999557,3,3.1
2007,PI,estadual,fundamental,finais (6-9),74.3,0.74864,230.75,218.78,4.1591668,3.1,2.7
2007,PI,estadual,fundamental,iniciais (1-5),74.2,0.74290699,177.16,162.66,4.3063869,3.2,2.6
2007,PI,estadual,medio,todos (1-4),68.8,0.71092802,241.47,231.78,3.550997,2.5,2.3
2007,PI,privada,fundamental,finais (6-9),91.7,0.917629,284.35,265.02,5.823,5.3,5.4
2007,PI,privada,fundamental,iniciais (1-5),96.4,0.96551198,219.97,203.41,5.865633,5.7,5.5
2007,PI,privada,medio,todos (1-4),89.1,0.91042399,315.23,298.88,5.5911531,5.1,5.5
2007,PI,publica,fundamental,finais (6-9),75.8,0.76778698,231.61,218.25,4.1646671,3.2,2.8
2007,PI,publica,fundamental,iniciais (1-5),75.9,0.76807499,178.02,162.61,4.3222828,3.3,2.7
2007,PI,total,fundamental,finais (6-9),76.9,0.77811402,240.57,226.19,4.4461632,3.5,3.1
2007,PI,total,fundamental,iniciais (1-5),77,0.779181,183.69,168.13,4.5309482,3.5,2.9
2007,PI,total,medio,todos (1-4),70.6,0.737517,253.77,242.97,3.8911979,2.9,3
2007,PR,estadual,fundamental,finais (6-9),82.3,0.82401299,252.13,235.72,4.7975001,4,3.3
2007,PR,estadual,fundamental,iniciais (1-5),93.9,0.94172603,211.24,190.89,5.4712629,5.2,5
2007,PR,estadual,medio,todos (1-4),77.7,0.82137001,279.3,263.23,4.5529761,3.7,3.3
2007,PR,privada,fundamental,finais (6-9),96.7,0.96748,314.35,287.63,6.699667,6.5,6.2
2007,PR,privada,fundamental,iniciais (1-5),98.5,0.98538798,240.3,219.63,6.5495071,6.5,6.5
2007,PR,privada,medio,todos (1-4),95.7,0.966932,348.01,318.44,6.344501,6.1,5.8
2007,PR,publica,fundamental,finais (6-9),82.4,0.82473499,252.17,235.71,4.7981672,4,3.4
2007,PR,publica,fundamental,iniciais (1-5),91.1,0.919034,205.19,184.61,5.2416191,4.8,4.5
2007,PR,total,fundamental,finais (6-9),83.4,0.835253,258.36,240.88,4.9874058,4.2,3.6
2007,PR,total,fundamental,iniciais (1-5),91.8,0.924743,208.35,187.75,5.3588452,5,4.7
2007,PR,total,medio,todos (1-4),79.7,0.836339,290.14,271.94,4.8357258,4,3.6
2007,RJ,estadual,fundamental,finais (6-9),68.3,0.68413103,231.53,223.67,4.2536669,2.9,2.9
2007,RJ,estadual,fundamental,iniciais (1-5),80.2,0.80708802,188.69,172.44,4.7047882,3.8,3.8
2007,RJ,estadual,medio,todos (1-4),64,0.69357198,255.27,246.83,3.9699769,2.8,2.8
2007,RJ,privada,fundamental,finais (6-9),92.4,0.92395401,284.82,269.42,5.9041672,5.5,5.5
2007,RJ,privada,fundamental,iniciais (1-5),97,0.96864301,226.94,209.75,6.1143212,5.9,5.8
2007,RJ,privada,medio,todos (1-4),90.1,0.90710402,331.29,309.86,5.9813771,5.4,5.2
2007,RJ,publica,fundamental,finais (6-9),76.9,0.77298701,238.13,230.22,4.4726672,3.5,3.2
2007,RJ,publica,fundamental,iniciais (1-5),85.4,0.85400802,192.78,176.61,4.858973,4.1,4.1
2007,RJ,total,fundamental,finais (6-9),78.8,0.79035199,248,238.5,4.7751541,3.8,3.6
2007,RJ,total,fundamental,iniciais (1-5),86.8,0.86755103,199.53,183.16,5.1071172,4.4,4.4
2007,RJ,total,medio,todos (1-4),67.3,0.72175401,271.86,260.51,4.4078302,3.2,3.3
2007,RN,estadual,fundamental,finais (6-9),65.7,0.662112,230.27,218.61,4.1481671,2.7,2.6
2007,RN,estadual,fundamental,iniciais (1-5),78,0.78053701,167.16,149.3,3.8724711,3,2.6
2007,RN,estadual,medio,todos (1-4),65,0.683321,247.47,241.22,3.776294,2.6,2.6
2007,RN,privada,fundamental,finais (6-9),92.9,0.928725,281.45,262.7,5.7360001,5.3,5.1
2007,RN,privada,fundamental,iniciais (1-5),95.1,0.94991601,204.27,189.44,5.3119001,5,5.1
2007,RN,privada,medio,todos (1-4),92.2,0.92347598,320.41,300.83,5.6932468,5.3,5.1
2007,RN,publica,fundamental,finais (6-9),65.5,0.66811901,230.19,218.3,4.1415,2.8,2.6
2007,RN,publica,fundamental,iniciais (1-5),81,0.81005299,168.91,150.97,3.936296,3.2,2.5
2007,RN,total,fundamental,finais (6-9),68.8,0.69893402,238.8,225.75,4.4094481,3.1,2.9
2007,RN,total,fundamental,iniciais (1-5),83,0.830127,174.13,156.63,4.139163,3.4,2.8
2007,RN,total,medio,todos (1-4),68.3,0.71014702,257.89,249.67,4.0495501,2.9,2.9
2007,RO,estadual,fundamental,finais (6-9),73.2,0.73576498,239.27,226.52,4.4299998,3.3,3.2
2007,RO,estadual,fundamental,iniciais (1-5),85.2,0.85566002,186.52,170.24,4.6231151,4,3.6
2007,RO,estadual,medio,todos (1-4),72.5,0.72522002,266.22,253.66,4.2260141,3.1,3
2007,RO,privada,fundamental,finais (6-9),94.5,0.94397998,272.07,250.86,5.3823328,5.1,5.8
2007,RO,privada,fundamental,iniciais (1-5),97.7,0.97907299,218.49,200.72,5.7886038,5.7,5.8
2007,RO,privada,medio,todos (1-4),92.4,0.92661399,310.94,290.82,5.4103918,5,5
2007,RO,publica,fundamental,finais (6-9),74.9,0.75441003,238.88,226.27,4.419167,3.3,3.2
2007,RO,publica,fundamental,iniciais (1-5),84.7,0.85319102,184.52,168.5,4.5536218,3.9,3.6
2007,RO,total,fundamental,finais (6-9),76,0.76505297,241.77,228.41,4.5032291,3.4,3.4
2007,RO,total,fundamental,iniciais (1-5),85.5,0.86228001,187.22,171.07,4.6517062,4,3.7
2007,RO,total,medio,todos (1-4),74.4,0.74419802,271.16,257.76,4.3568239,3.2,3.2
2007,RR,estadual,fundamental,finais (6-9),81,0.81483603,234.77,224.07,4.3140001,3.5,3.2
2007,RR,estadual,fundamental,iniciais (1-5),85.1,0.74736798,185.75,171.11,4.6244102,3.5,3.6
2007,RR,estadual,medio,todos (1-4),77.4,0.78472197,254.46,247.11,3.962642,3.1,3.3
2007,RR,privada,fundamental,finais (6-9),96.5,0.96440703,287.1,271.85,5.982667,5.8,6.2
